Date,State,Total_Cases,New_Cases,Total_Deaths,New_Deaths
2022-08-27,CA,11045449,0,94047,0
2022-08-28,CA,11045449,0,94047,0
2022-08-29,CA,11045449,0,94047,0
2022-08-30,CA,11075694,30245,94120,73
2022-08-31,CA,11075694,0,94120,0
2022-09-01,CA,11075694,0,94120,0
2022-09-02,CA,11109226,33532,94239,119
2022-09-03,CA,11109226,0,94239,0
2022-09-04,CA,11109226,0,94239,0
2022-09-05,CA,11109226,0,94239,0
2022-09-06,CA,11137381,28155,94351,112
2022-09-07,CA,11137381,0,94351,0
2022-09-08,CA,11137381,0,94351,0
2022-09-09,CA,11155889,18508,94558,207
2022-09-10,CA,11155889,0,94558,0
2022-09-11,CA,11155889,0,94558,0
2022-09-12,CA,11155889,0,94558,0
2022-09-13,CA,11155889,0,94558,0
2022-09-14,CA,11155889,0,94558,0
2022-09-15,CA,11180793,24904,94747,189
2022-09-16,CA,11184654,3861,94747,0
2022-09-17,CA,11184654,0,94747,0
2022-09-18,CA,11184654,0,94747,0
2022-09-19,CA,11184654,0,94747,0
2022-09-20,CA,11184654,0,94747,0
2022-09-21,CA,11184654,0,94747,0
2022-09-22,CA,11214428,29774,95009,262
2022-09-23,CA,11220161,5733,95009,0
2022-09-24,CA,11220161,0,95009,0
2022-09-25,CA,11220161,0,95009,0
2022-09-26,CA,11220161,0,95009,0
2022-09-27,CA,11220161,0,95009,0
2022-09-28,CA,11220161,0,95009,0
2022-09-29,CA,11247840,27679,95165,156
2022-09-30,CA,11253453,5613,95165,0
2022-10-01,CA,11253453,0,95165,0
2022-10-02,CA,11253453,0,95165,0
2022-10-03,CA,11253453,0,95165,0
2022-10-04,CA,11253453,0,95165,0
2022-10-05,CA,11253453,0,95165,0
2022-10-06,CA,11278564,25111,95414,249
2022-10-07,CA,11284337,5773,95414,0
2022-10-08,CA,11284337,0,95414,0
2022-10-09,CA,11284337,0,95414,0
2022-10-10,CA,11284337,0,95414,0
2022-10-11,CA,11284337,0,95414,0
2022-10-12,CA,11284337,0,95414,0
